Url,Title,MRP,Price,Shipping,Seller,Promo,Description,Highlight1,Highlight2,Highlight3,Highlight4,Highlight5,Image1,Image2,Image3,Image4,Image5,Category1,Category2,Category3,Category4,Category5,Article Identification Value, Article Identifier Type, Brand, Collar Type, Collection, Color, EAN/UPC, Ean Code, Estimated Arrival, Fastening, Fit, Gender, Material, Neck Type, Occasion, Pattern, Product Code, Return Policy, Rise, Set Contents, Size, Sleeve, Sole Material, Style Code, Type, Upper Material, Wash Care
"https://paytmmall.com/jack-jones-men-s-brief-CMPLXAPPJACK-JONES-MKAPS78002D7D58A5C-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C107%7C","Jack & Jones Men'S Brief","NA","Buy for Rs 279","NA","Kapsons Agencies P. Ltd.","MALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users","Tanga Solid BriefIN","Use promocode - MALL50FMALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002B9946467/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002B9946467/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002B9946467/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002B9946467/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Innerwear & Sleepwear","Briefs","NA","NA","NA","Jack & Jones","NA","NA","White","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","NA","Solid","APPJACK-JONES-MKAPS78002B9946467","Seller does not accept returns for this product","NA","NA","S","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-jeans-CMPLXAPPJACK-JONES-MKAPS7800255461806-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C108%7C","Jack & Jones Blue High Rise Antifit Fit Jeans (Erik)","Rs 7995","Buy for Rs 4797","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800255461806/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800255461806/0x1920/70/6.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800255461806/0x1920/70/6.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800255461806/0x1920/70/2..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","NA","College;Casual;Lazing Around","NA","APPJACK-JONES-MKAPS7800255461806","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","28","NA","NA","NA","NA","NA","Do Not Bleach::Do Not Dry Clean::Machine Wash Cold::Tumble Dry Low",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS7800214CCED0C-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C109%7C","Jack & Jones WHITE Slim Fit Tshirts","Rs 1095","Buy for Rs 547","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800214CCED0C/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800214CCED0C/0x1920/70/6.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800214CCED0C/0x1920/70/6.jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800214CCED0C/0x1920/70/2..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","White","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","Round Neck","Casual","Printed","APPJACK-JONES-MKAPS7800214CCED0C","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","S","Short Sleeves","NA","NA","T-Shirts","NA","Do Not Bleach::Do Not Dry Clean::Machine Wash Cold::Tumble Dry Low",
"https://paytmmall.com/jack-jones-men-s-casual-shirts-CMPLXAPPJACK-JONES-MKAPS780023C5FDADC-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C110%7C","Jack & Jones Men's Casual Shirts","Rs 2699","Buy for Rs 1349","NA","Kapsons Agencies P. Ltd.","NA","Jjor Vincent Shirt L/s In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780023C5FDADC/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780023C5FDADC/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780023C5FDADC/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780023C5FDADC/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","5713610263295","NA","Jack & Jones","Mandarin Collar","What Youth","Black","NA","NA","5 - 8 days","NA","Slim","Men","Linen","NA","Casual","Solid","APPJACK-JONES-MKAPS780023C5FDADC","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Full Sleeves","NA","1857160-black","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS7800243D093E5-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C111%7C","Jack & Jones Men's Sneaker Shoes","Rs 2099","Buy for Rs 1049","NA","Kapsons Agencies P. Ltd.","NA","NA","NA","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800243D093E5/0x1920/70/14.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800243D093E5/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800243D093E5/0x1920/70/16.JPG","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS7800243D093E5/0x1920/70/17.JPG","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","Lace Up","NA","NA","NA","NA","NA","Solid","FOOJACK-JONES-MKAPS7800243D093E5","Seller will accept returns within 15 days from date of delivery of the item","NA","NA","EU 40","NA","Rubber","NA","NA","Canvas","NA",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS780029F7C6C60-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C112%7C","Jack & Jones Men's Casual Tshirt","Rs 799","Buy for Rs 479","NA","Kapsons Agencies P. Ltd.","NA","Jortime Tee Ss Crew Neck","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026AC5DA0/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026AC5DA0/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026AC5DA0/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026AC5DA0/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","NA","NA","Yellow","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS780026AC5DA0","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","XXL","Half Sleeves","NA","1848922-anise Flower","T-Shirts","NA","Hand Wash",
"https://paytmmall.com/jack-jones-men-s-casual-jeans-CMPLXAPPJACK-JONES-MKAPS7800236A0273E-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C113%7C","Jack & Jones Men's Casual Jeans ( Ben )","Rs 4999","Buy for Rs 2999","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800218E99BF7/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800218E99BF7/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800218E99BF7/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800218E99BF7/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","NA","Men","Poly Cotton","NA","NA","NA","APPJACK-JONES-MKAPS7800218E99BF7","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","32","NA","NA","1851820-blue Denim","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS7800273762A72-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C114%7C","Jack & Jones Men's Casual T-shirts","Rs 1495","Buy for Rs 747","NA","Kapsons Agencies P. Ltd.","Use promocode FASH40 to get 40% cashback* (Max cashback Rs.4000). COD option will not be available on applying this promocode.","Jorrarty Polo Shirt Ss","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002F89EEF69/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002F89EEF69/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002F89EEF69/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002F89EEF69/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","Round Neck","NA","Grey","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","NA","NA","APPJACK-JONES-MKAPS78002F89EEF69","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","S","Short Sleeves","NA","NA","T-Shirts","NA","Machine Wash;Hand Wash",
"https://paytmmall.com/jack-jones-men-s-casual-trunk-CMPLXAPPJACK-JONES-MKAPS78002E8744246-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C115%7C","Jack & Jones Men's Casual Trunk","NA","Buy for Rs 699","NA","Kapsons Agencies P. Ltd.","MALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users","Jjor Sw Greed Brazilian Tr;Teal Blue;M","Use promocode - MALL50FMALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002E8744246/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002E8744246/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002E8744246/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002E8744246/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Innerwear & Sleepwear","Trunk","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","NA","NA","APPJACK-JONES-MKAPS78002E8744246","Seller does not accept returns for this product","NA","1","M","NA","NA","NA","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-shirts-CMPLXAPPJACK-JONES-MKAPS780025A1770D0-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C116%7C","Jack & Jones Men's Casual Shirts","Rs 2699","Buy for Rs 1349","NA","Kapsons Agencies P. Ltd.","NA","Jjor Vincent Shirt L/s In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780025A1770D0/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780025A1770D0/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780025A1770D0/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780025A1770D0/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Casual shirts","NA","NA","5713610263363","NA","Jack & Jones","Mandarin Collar","What Youth","White","NA","NA","5 - 8 days","NA","Slim","Men","Linen","NA","Casual","Solid","APPJACK-JONES-MKAPS780025A1770D0","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","S","Full Sleeves","NA","1857160-white","NA","NA","NA",
"https://paytmmall.com/jack-jones-men-s-casual-t-shirts-CMPLXAPPJACK-JONES-MKAPS780026F7E5874-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C117%7C","Jack & Jones Men's Casual T-shirts","Rs 899","Buy for Rs 539","NA","Kapsons Agencies P. Ltd.","NA","Jjor John Tee S/s Crew","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026F7E5874/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026F7E5874/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026F7E5874/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS780026F7E5874/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","Round Neck","NA","Yellow","NA","5713611151287","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","Printed","APPJACK-JONES-MKAPS780026F7E5874","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","XXL","Short Sleeves","NA","1856706-solar Power","T-Shirts","NA","Hand Wash",
"https://paytmmall.com/jack-jones-men-s-casual-jeans-CMPLXAPPJACK-JONES-MKAPS78002CA5BE50B-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C118%7C","Jack & Jones Blue High Rise Antifit Fit Jeans (Erik)","Rs 3995","Buy for Rs 2397","NA","Kapsons Agencies P. Ltd.","NA","NA","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800211A71395/0x1920/70/0..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800211A71395/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800211A71395/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS7800211A71395/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","Jeans","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","NA","NA","Men","Cotton","NA","Casual;College","NA","APPJACK-JONES-MKAPS7800211A71395","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","NA","34","NA","NA","NA","NA","NA","Do Not Bleach::Do Not Dry Clean::Machine Wash Cold::Tumble Dry Low",
"https://paytmmall.com/jack-jones-men-s-casual-canvas-sneaker-CMPLXFOOJACK-JONES-MKAPS780022F07E44-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C119%7C","Jack & Jones Men's Sneaker Shoes","Rs 2199","Buy for Rs 879","NA","Kapsons Retail Pvt Ltd","MALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users","NA","Use promocode - MALL50FMALL50F: Get Flat Rs.50 Cashback on Apparel,Accessories & Footwear Products. Valid only for first time Paytm Mall Users*Terms & Conditions","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS578490C3790B81/0x1920/70/1.jpg","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS578490C3790B81/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS578490C3790B81/0x1920/70/2.jpg","https://assetscdn1.paytm.com/images/catalog/product/F/FO/FOOJACK-JONES-MKAPS578490C3790B81/0x1920/70/3.jpg","NA","Men's Fashion","Footwear","Sneakers Shoes","NA","NA","NA","NA","Jack & Jones","NA","NA","Blue","NA","NA","5 - 8 days","Lace Up","NA","NA","NA","NA","NA","Solid","FOOJACK-JONES-MKAPS578490C3790B81","Seller will accept returns within 15 days from date of delivery of the item","NA","NA","EU 44","NA","Rubber","NA","NA","Canvas","NA",
"https://paytmmall.com/jack-jones-men-s-casual-tshirt-CMPLXAPPJACK-JONES-MKAPS78002C6C9D90F-pdp?src=grid&tracker=curated%7C%7Cjack%20%7CCategory%20Grid%7C%2Fg%2Fjack-and-jones%7C114238%7C120%7C","Jack & Jones Men's Casual Tshirt","Rs 1299","Buy for Rs 779","NA","Kapsons Agencies P. Ltd.","NA","Jjvcbilly Ss Tee Crew Neck In","Check The Size Chart Below To Ensure You Get The Best Fit For You.","NA","NA","NA","NA","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002C6C9D90F/0x1920/70/1..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002C6C9D90F/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002C6C9D90F/0x1920/70/2..jpg","https://assetscdn1.paytm.com/images/catalog/product/A/AP/APPJACK-JONES-MKAPS78002C6C9D90F/0x1920/70/3..jpg","NA","Men's Fashion","Clothing","T-Shirts","NA","NA","NA","NA","Jack & Jones","Round Neck","NA","Blue","NA","NA","5 - 8 days","NA","Slim","Men","Cotton","NA","Casual","NA","APPJACK-JONES-MKAPS78002C6C9D90F","Seller will accept returns or replace the product within 15 days from the date of delivery of the item","NA","1","L","Short Sleeves","NA","1856700-mood Indigo","T-Shirts","NA","NA",
